movieId,title_x,genres,matched_title,title_y,popularity,keywords,release_date
497,Much Ado About Nothing (1993),Comedy|Romance,Much Ado About Nothing,Much Ado About Nothing,1.561,,2016-09-01
497,Much Ado About Nothing (1993),Comedy|Romance,Much Ado About Nothing,Much Ado About Nothing,1.354,,1984-12-22
497,Much Ado About Nothing (1993),Comedy|Romance,Much Ado About Nothing,Much Ado About Nothing,1.341,child abuse-duck-chicken-spanking,1940-03-21
497,Much Ado About Nothing (1993),Comedy|Romance,Much Ado About Nothing,Much Ado About Nothing,1.138,,1973-02-02
497,Much Ado About Nothing (1993),Comedy|Romance,Much Ado About Nothing,Much Ado About Nothing,0.971,,2022-04-03
497,Much Ado About Nothing (1993),Comedy|Romance,Much Ado About Nothing,Much Ado About Nothing,0.912,,2005-11-07
497,Much Ado About Nothing (1993),Comedy|Romance,Much Ado About Nothing,Much Ado About Nothing,0.88,,1967-01-01
497,Much Ado About Nothing (1993),Comedy|Romance,Much Ado About Nothing,Much Ado About Nothing,0.87,,1973-05-21
497,Much Ado About Nothing (1993),Comedy|Romance,Much Ado About Nothing,Much Ado About Nothing,0.6,austrian-viennese,1975-01-01
497,Much Ado About Nothing (1993),Comedy|Romance,Much Ado About Nothing,Much Ado About Nothing,0.6,,2017-05-19
497,Much Ado About Nothing (1993),Comedy|Romance,Much Ado About Nothing,Much Ado About Nothing,0.6,,1956-08-08
499,Mr. Wonderful (1993),Comedy|Romance,Mr. Wonderful,Mr. Wonderful,3.467,professor-friendship-unfaithfulness-bowling alley-alimony,1993-10-15
500,Mrs. Doubtfire (1993),Comedy|Drama,Mrs. Doubtfire,Mrs. Doubtfire,18.126,san francisco california-transvestite-parent child relationship-restaurant-nanny-social worker-mask-fake identity-custody battle-responsibility-voice acting-divorced couple,1993-11-24
501,Naked (1993),Drama,Naked,Naked,26.184,deja vu-remake-time loop-wedding,2017-08-11
501,Naked (1993),Drama,Naked,Naked,14.123,london england-rape-urban-desolate-cult film-stranger-manchester,1993-09-14
501,Naked (1993),Drama,Naked,Naked,4.928,sauna-mother son relationship-naturism,2006-06-06
501,Naked (1993),Drama,Naked,Naked,4.128,unexpected happiness-bicycle-relationship problems-man woman relationship-relationship-woman director,2002-09-02
501,Naked (1993),Drama,Naked,Naked,2.54,stockholm sweden-best friend-wedding-naked-wedding day,2000-12-15
501,Naked (1993),Drama,Naked,Naked,1.4,hunter-wolf-forest-mysterious woman,2014-12-04
501,Naked (1993),Drama,Naked,Naked,1.4,,2020-06-27
501,Naked (1993),Drama,Naked,Naked,1.214,homophobia-male homosexuality-gay interest-lgbt-short film,2013-11-08
501,Naked (1993),Drama,Naked,Naked,0.85,woman director,2014-11-07
501,Naked (1993),Drama,Naked,Naked,0.632,woman director,2014-11-07
501,Naked (1993),Drama,Naked,Naked,0.6,,
501,Naked (1993),Drama,Naked,Naked,0.6,sweden-stockholm sweden-romance-gay interest-lgbt-stockholm university-short film,2013-09-18
501,Naked (1993),Drama,Naked,Naked,0.6,,
501,Naked (1993),Drama,Naked,Naked,0.6,,
501,Naked (1993),Drama,Naked,Naked,0.6,short film,2020-06-15
501,Naked (1993),Drama,Naked,Naked,0.6,,2020-03-17
502,"Next Karate Kid, The (1994)",Action|Children|Romance,The Next Karate Kid,The Next Karate Kid,21.533,martial arts-becoming an adult-buddhist monk-karate-sports-high school-revenge-teen movie-los angeles california-classmate,1994-07-18
504,No Escape (1994),Action|Drama|Sci-Fi,No Escape,No Escape,27.725,hotel-revolution-race against time-engineer-coup-survival-rebellion-execution-american-family-american abroad-u.s. embassy,2015-08-26
504,No Escape (1994),Action|Drama|Sci-Fi,No Escape,No Escape,14.746,prison-showdown-based on novel or book-prisoner-island-future-chase-dystopia-psychopath-prison guard-survival-escape-jungle-ex soldier,1994-04-29
504,No Escape (1994),Action|Drama|Sci-Fi,No Escape,No Escape,2.87,world war ii-nazi-lesbian sex-sadistic torture-sexual torture-electrical torture-czechploitation-nazi female,2008-09-28
504,No Escape (1994),Action|Drama|Sci-Fi,No Escape,No Escape,2.096,film noir-b movie,1953-07-31
504,No Escape (1994),Action|Drama|Sci-Fi,No Escape,No Escape,1.262,provence-murder,1958-06-25
504,No Escape (1994),Action|Drama|Sci-Fi,No Escape,No Escape,1.123,,2011-04-04
504,No Escape (1994),Action|Drama|Sci-Fi,No Escape,No Escape,0.674,,2011-04-04
504,No Escape (1994),Action|Drama|Sci-Fi,No Escape,No Escape,0.6,,2003-09-04
504,No Escape (1994),Action|Drama|Sci-Fi,No Escape,No Escape,0.6,,2022-02-07
505,North (1994),Comedy,North,North,23.281,parent child relationship-child prodigy-young boy-travel-based on children's book,1994-07-22
505,North (1994),Comedy,North,North,1.925,alcohol-grandparent grandchild relationship-norway-road trip-antisocial personality disorder,2009-02-06
505,North (1994),Comedy,North,North,0.875,,2014-11-19
505,North (1994),Comedy,North,North,0.808,,2015-02-03
505,North (1994),Comedy,North,North,0.6,resistance-guerrilla warfare-turkey-kurdistan,2015-04-12
505,North (1994),Comedy,North,North,0.6,,2017-10-17
505,North (1994),Comedy,North,North,0.6,,
506,Orlando (1992),Drama|Fantasy|Romance,Orlando,Orlando,7.697,,2022-12-01
506,Orlando (1992),Drama|Fantasy|Romance,Orlando,Orlando,7.313,london england-based on novel or book-queen elizabeth i-androgyny-breaking the fourth wall-woman director-nobleman-women's rights-ottoman empire,1992-12-11
506,Orlando (1992),Drama|Fantasy|Romance,Orlando,Orlando,0.877,,2007-01-01
506,Orlando (1992),Drama|Fantasy|Romance,Orlando,Orlando,0.6,,2011-01-01
507,"Perfect World, A (1993)",Crime|Drama|Thriller,A Perfect World,A Perfect World,20.252,texas-hostage-escaped convict-prison escape-child kidnapping-child driving car-criminologist-1960s,1993-11-24
508,Philadelphia (1993),Drama,Philadelphia,Philadelphia,21.195,philadelphia pennsylvania-aids-pennsylvania usa-homophobia-jurors-court-lawsuit-partner-hiv-lawyer-dying-discrimination-judiciary-1980s-courtroom drama-gay,1993-12-22
509,"Piano, The (1993)",Drama|Romance,The Piano,The Piano,13.58,love triangle-adultery-sexuality-jealousy-beach-culture clash-isolation-strangeness-violent husband-new zealand-maori-arranged marriage-settler-wilderness-secret love-mute-pianist-playing piano-woman director-sign languages-piano-19th century-severed finger-mother daughter relationship,1993-05-19
509,"Piano, The (1993)",Drama|Romance,The Piano,The Piano,0.6,,2007-06-17
509,"Piano, The (1993)",Drama|Romance,The Piano,The Piano,0.6,,1971-01-28
510,Poetic Justice (1993),Drama,Poetic Justice,Poetic Justice,12.675,loss of loved one-sadness-road trip-los angeles california,1993-07-23
511,"Program, The (1993)",Action|Drama,The Program,The Program,9.921,biography-sports-tour de france-cycling,2015-09-16
511,"Program, The (1993)",Action|Drama,The Program,The Program,7.575,american football-sports,1993-09-24
511,"Program, The (1993)",Action|Drama,The Program,The Program,0.6,woman director,2012-08-22
511,"Program, The (1993)",Action|Drama,The Program,The Program,0.6,,2015-08-16
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,The Puppet Masters,The Puppet Masters,9.906,based on novel or book-small town-iowa-mind control-space-alien-escape-rescue mission-alien contact,1994-10-21
513,Radioland Murders (1994),Comedy|Mystery|Romance,Radioland Murders,Radioland Murders,5.753,radio station-radio-writer-director,1994-10-21
514,"Ref, The (1994)",Comedy,The Ref,The Ref,8.954,holiday-robbery-parent child relationship-burglar-christmas party-hostage-blackmail-santa claus-bad mother-in-law-mother-in-law-liberation of hostage-police-connecticut-thief-dysfunctional family-dark comedy-man hunt-dinner-alcoholic-christmas-marriage counseling,1994-03-09
514,"Ref, The (1994)",Comedy,The Ref,The Ref,0.6,,2021-06-27
515,"Remains of the Day, The (1993)",Drama|Romance,The Remains of the Day,The Remains of the Day,14.043,london england-england-newspaper-butler-country house-loyalty-nazi-britain-housekeeper-employer-told in flashback-1950s-1930s,1993-11-05
516,Renaissance Man (1994),Comedy|Drama,Renaissance Man,Renaissance Man,9.524,vietnam veteran-commercial-advertising expert-soldier-unemployment-woman director-teachers and students,1994-06-03
517,Rising Sun (1993),Action|Drama|Mystery,Rising Sun,Rising Sun,11.51,japan-corruption-detective-journalist-based on novel or book-restaurant-wheelchair-parking garage-police-murder-whodunit-seppuku-bulletproof vest,1993-07-30
517,Rising Sun (1993),Action|Drama|Mystery,Rising Sun,Rising Sun,0.84,,1980-02-28
517,Rising Sun (1993),Action|Drama|Mystery,Rising Sun,Rising Sun,0.603,,2018-11-11
518,"Road to Wellville, The (1994)",Comedy,The Road to Wellville,The Road to Wellville,9.996,competition-michigan-sanatorium-musical-historical figure-cornflakes-spa,1994-10-28
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,RoboCop 3,RoboCop 3,18.057,cyborg-dystopia-police-sequel-cyberpunk-policeman,1993-05-28
520,Robin Hood: Men in Tights (1993),Comedy,Robin Hood: Men in Tights,Robin Hood: Men in Tights,21.524,witch-tree house-robin hood-forest-taxes-thief-parody-breaking the fourth wall-arrow-spoof-tournament,1993-07-28
521,Romeo Is Bleeding (1993),Crime|Thriller,Romeo Is Bleeding,Romeo Is Bleeding,8.643,police operation-sex addiction-police-mafia boss-bad cop-hitwoman,1993-09-13
521,Romeo Is Bleeding (1993),Crime|Thriller,Romeo Is Bleeding,Romeo Is Bleeding,1.089,,2017-07-19
522,Romper Stomper (1992),Action|Drama,Romper Stomper,Romper Stomper,10.413,skinhead-resistance-immigrant-nazi-right wing extremism-psychopath-cult film-white supremacists,1992-03-05
523,Ruby in Paradise (1993),Drama,Ruby in Paradise,Ruby in Paradise,4.794,florida-shoplifting-spring break-souvenir shop,1993-10-08
524,Rudy (1993),Drama,Rudy,Rudy,21.47,sports-american football-biography-family relationships-aspiration,1993-09-17
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,Savage Nights,Savage Nights,5.672,,1992-08-19
527,Schindler's List (1993),Drama|War,Schindler's List,Schindler's List,64.841,based on novel or book-factory-concentration camp-hero-holocaust (shoah)-ss (nazi schutzstaffel)-world war ii-ghetto-jew persecution-kraków poland-auschwitz-birkenau concentration camp-industrialist-nazi-defense industry-biography-based on true story-historical fiction-black and white-train-poland-weapons manufacturer,1993-12-15
528,"Scout, The (1994)",Comedy|Drama,The Scout,The Scout,7.045,baseball-pitcher-sports-father figure-mentally ill,1994-09-30
528,"Scout, The (1994)",Comedy|Drama,The Scout,The Scout,1.022,based on true story-native american,1983-05-27
528,"Scout, The (1994)",Comedy|Drama,The Scout,The Scout,0.952,,2013-10-07
528,"Scout, The (1994)",Comedy|Drama,The Scout,The Scout,0.914,,2013-10-07
528,"Scout, The (1994)",Comedy|Drama,The Scout,The Scout,0.84,world war ii,1974-07-01
528,"Scout, The (1994)",Comedy|Drama,The Scout,The Scout,0.697,magic-treasure hunt-parallel world-boy scouts-adventurer,2009-04-23
528,"Scout, The (1994)",Comedy|Drama,The Scout,The Scout,0.684,,2022-03-14
528,"Scout, The (1994)",Comedy|Drama,The Scout,The Scout,0.6,scout-iraq iran war,1990-01-02
529,Searching for Bobby Fischer (1993),Drama,Searching for Bobby Fischer,Searching for Bobby Fischer,11.633,new york city-chess-hustler-child prodigy,1993-08-13
531,"Secret Garden, The (1993)",Children|Drama,The Secret Garden,The Secret Garden,14.845,based on novel or book-servant-garden-uncle-yorkshire-little girl-orphan-woman director-old mansion-english garden,1993-08-13
531,"Secret Garden, The (1993)",Children|Drama,The Secret Garden,The Secret Garden,13.417,garden-yorkshire-orphan-based on children's book-post war-1940s,2020-07-08
531,"Secret Garden, The (1993)",Children|Drama,The Secret Garden,The Secret Garden,4.783,garden-uncle-cholera-mansion-little girl-orphan-old mansion-heart warming-19th century-english garden,1987-11-30
531,"Secret Garden, The (1993)",Children|Drama,The Secret Garden,The Secret Garden,4.703,garden-uncle-hunchback-crippled child,1949-04-30
531,"Secret Garden, The (1993)",Children|Drama,The Secret Garden,The Secret Garden,2.221,factory-steampunk-robot,2017-09-09
531,"Secret Garden, The (1993)",Children|Drama,The Secret Garden,The Secret Garden,2.212,the secret garden,1994-11-05
531,"Secret Garden, The (1993)",Children|Drama,The Secret Garden,The Secret Garden,2.118,bdsm,1984-11-05
531,"Secret Garden, The (1993)",Children|Drama,The Secret Garden,The Secret Garden,1.688,bdsm,1984-11-05
531,"Secret Garden, The (1993)",Children|Drama,The Secret Garden,The Secret Garden,1.4,,1988-01-01
531,"Secret Garden, The (1993)",Children|Drama,The Secret Garden,The Secret Garden,1.14,,1975-01-01
531,"Secret Garden, The (1993)",Children|Drama,The Secret Garden,The Secret Garden,0.6,,1919-01-12
532,Serial Mom (1994),Comedy|Crime|Horror,Serial Mom,Serial Mom,14.343,harassment-baltimore usa-housewife-protection-court-motherly love-hit-and-run-evil mother-satire-murder-dark comedy-suburbia-serial killer-infamy-perfectionist-perfection-obscene telephone call-protective mother,1994-04-13
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,The Shadow,The Shadow,11.942,new york city-atomic bomb-ladykiller-hypnosis-superhero-based on comic-radio series-invisibility-the shadow-neo-noir,1994-07-01
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,The Shadow,The Shadow,2.149,,2021-06-25
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,The Shadow,The Shadow,1.96,,2019-11-03
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,The Shadow,The Shadow,1.328,movie serial-the shadow,1940-01-05
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,The Shadow,The Shadow,1.317,,2021-06-25
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,The Shadow,The Shadow,1.176,circus-murder,1937-12-22
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,The Shadow,The Shadow,0.872,,2008-04-15
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,The Shadow,The Shadow,0.841,,1961-11-14
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,The Shadow,The Shadow,0.6,,2018-02-10
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,The Shadow,The Shadow,0.6,,2015-11-11
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,The Shadow,The Shadow,0.6,,2016-12-01
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,The Shadow,The Shadow,0.6,,1992-09-09
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,The Shadow,The Shadow,0.6,,1968-01-01
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,The Shadow,The Shadow,0.6,,1914-02-23
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,The Shadow,The Shadow,0.6,,1961-03-15
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,The Shadow,The Shadow,0.6,,2021-12-31
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,The Shadow,The Shadow,0.6,,2013-10-23
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,The Shadow,The Shadow,0.6,,1954-12-26
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,The Shadow,The Shadow,0.6,,2020-10-20
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,The Shadow,The Shadow,0.6,,2013-03-28
534,Shadowlands (1993),Drama|Romance,Shadowlands,Shadowlands,10.198,bachelor-stroke of fate-brother-oxford-author-falling in love-1950s-children's author,1993-12-25
534,Shadowlands (1993),Drama|Romance,Shadowlands,Shadowlands,1.369,,2020-08-28
534,Shadowlands (1993),Drama|Romance,Shadowlands,Shadowlands,0.883,christianity-marriage-faith-cancer-death,1985-01-01
534,Shadowlands (1993),Drama|Romance,Shadowlands,Shadowlands,0.821,,2020-08-28
534,Shadowlands (1993),Drama|Romance,Shadowlands,Shadowlands,0.6,darkness-fear-woman director-distress-female psyche-short film,2016-01-30
535,Short Cuts (1993),Drama,Short Cuts,Short Cuts,11.793,suicide-loss of loved one-helicopter-cheating-fishing-jazz singer or musician-modern society-cellist-earthquake-los angeles california-hit by a car-multiple storylines,1993-09-05
536,"Simple Twist of Fate, A (1994)",Drama,A Simple Twist of Fate,A Simple Twist of Fate,7.822,,1994-09-02
537,Sirens (1994),Drama,Sirens,Sirens,12.075,pastor-married couple-seduction-painting-drawing and painting-polyamory-blasphemy-1930s,1994-03-04
537,Sirens (1994),Drama,Sirens,Sirens,1.166,,2022-01-23
537,Sirens (1994),Drama,Sirens,Sirens,0.84,confusion-teenage boy-woman director-short film,2017-09-23
537,Sirens (1994),Drama,Sirens,Sirens,0.779,confusion-teenage boy-woman director-short film,2017-09-23
537,Sirens (1994),Drama,Sirens,Sirens,0.68,short film,1984-07-26
537,Sirens (1994),Drama,Sirens,Sirens,0.6,,1999-09-26
537,Sirens (1994),Drama,Sirens,Sirens,0.6,,2019-11-14
537,Sirens (1994),Drama,Sirens,Sirens,0.6,,
537,Sirens (1994),Drama,Sirens,Sirens,0.6,,2018-05-13
538,Six Degrees of Separation (1993),Drama,Six Degrees of Separation,Six Degrees of Separation,14.151,new york city-con man-art-art dealer,1993-12-08
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,Sleepless in Seattle,Sleepless in Seattle,16.927,holiday-loss of loved one-lovesickness-journalist-parent child relationship-radio station-christmas party-love of one's life-radio-seattle usa-baltimore usa-fiancé-radio presenter-airplane-radio transmission-observation deck-friendship-unsociability-woman director,1993-06-24
540,Sliver (1993),Thriller,Sliver,Sliver,21.424,new york city-based on novel or book-eroticism-hidden camera-video surveillance-psychopath-murder-neighbor-stalking-landlord-female protagonist-drug use-sex talk-apartment building-landlord tenant relationship-mind game-erotic movie-erotic thriller,1993-05-21
541,Blade Runner (1982),Action|Sci-Fi|Thriller,Blade Runner,Blade Runner,66.57,android-flying car-bounty hunter-artificial intelligence (a.i.)-genetics-based on novel or book-dystopia-futuristic-fugitive-cyberpunk-los angeles california-alcoholic-tech noir-neo-noir-blade runner-2010s,1982-06-25
542,Son in Law (1993),Comedy|Drama|Romance,Son in Law,Son in Law,10.992,college-thanksgiving-farm-liar-pancreas-city boy,1993-07-02
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,So I Married an Axe Murderer,So I Married an Axe Murderer,12.3,scotland-butcher-sister-murder-axe murder,1993-07-30
544,Striking Distance (1993),Action|Crime,Striking Distance,Striking Distance,10.197,philadelphia pennsylvania-boat-observer-serial killer-homicide detective,1993-09-17
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,Super Mario Bros.,Super Mario Bros.,36.606,saving the world-sibling relationship-plumber-royalty-dinosaur-based on video game-woman director-multiple dimensions,1993-05-28
547,Surviving the Game (1994),Action|Adventure|Thriller,Surviving the Game,Surviving the Game,7.871,hunting human beings,1994-04-15
548,Terminal Velocity (1994),Action|Mystery|Thriller,Terminal Velocity,Terminal Velocity,8.451,ladykiller-kgb-parachuting-sprung-paraquedismo,1994-09-23
548,Terminal Velocity (1994),Action|Mystery|Thriller,Terminal Velocity,Terminal Velocity,0.6,,1984-10-01
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,Thirty Two Short Films About Glenn Gould,Thirty Two Short Films About Glenn Gould,2.994,,1993-11-26
550,Threesome (1994),Comedy|Romance,Threesome,Threesome,11.712,love triangle-roommate-bisexuality-male friendship-crush-gay interest-jock-polyamory-pillow fight-catcher in the rye-odd couple-water balloon-pregnancy scare-water gun-exploring sexuality-college friends-college roommate-gay-attempted seduction,1994-04-08
550,Threesome (1994),Comedy|Romance,Threesome,Threesome,3.015,thirty something,2017-12-20
550,Threesome (1994),Comedy|Romance,Threesome,Threesome,1.548,sexual relationship,2021-08-29
550,Threesome (1994),Comedy|Romance,Threesome,Threesome,1.502,love-relationship-threesome-woman director,2014-03-13
550,Threesome (1994),Comedy|Romance,Threesome,Threesome,1.09,,1984-09-14
550,Threesome (1994),Comedy|Romance,Threesome,Threesome,1.012,,2014-09-11
550,Threesome (1994),Comedy|Romance,Threesome,Threesome,0.6,,2007-02-14
550,Threesome (1994),Comedy|Romance,Threesome,Threesome,0.6,,2015-08-16
550,Threesome (1994),Comedy|Romance,Threesome,Threesome,0.6,,1970-11-10
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,The Nightmare Before Christmas,The Nightmare Before Christmas,128.943,skeleton-fire-magic-holiday-santa claus-halloween-musical-christmas tree-saving christmas-pumpkin-woods-stop motion-christmas,1993-10-09
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,23.948,france-swordplay-sword fight-historical fiction-musketeer-swashbuckler-sailing ship-damsel in distress-king of france-17th century,2011-08-31
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,20.168,paris france-musketeer,1993-11-11
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,14.625,paris france-france-based on novel or book-swordplay-fight-dressmaker-louis xiii-satire-sword fight-swordsman-musketeer-extramarital affair-swashbuckler-diamond theft-sword duel-queen of france-diamond necklace-cardinal-17th century-queen jewels-queen anne-1620s-swordsplay-swordsman/swordswoman supporting character,1973-12-11
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,9.215,paris france-based on novel or book-fencing-sword fight-royalty-villainess-swordsman-historical fiction-musketeer-gascon-cavalry-jewel thief-swashbuckler-palace intrigue-17th century-aristocracy,1948-10-19
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,6.518,paris france-france-swordplay-hero-horse-fencing-friendship-femme fatale-love-sword fight-duel-musketeer-17th century,1953-10-07
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,2.122,france-based on novel or book-sword-queen-greed-parody-king-musketeer-swashbuckler-cardinal,1942-08-27
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,1.999,france-musketeer-gascon,1935-11-01
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,1.944,paris france-france-based on novel or book-musical-sword fight-spoof-musketeer-swashbuckler-17th century,1939-02-17
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,1.859,movie serial,1933-04-07
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,1.671,dartanion,1992-06-01
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,1.4,,1921-10-13
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,1.37,,1974-01-02
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,0.95,,1973-11-23
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,0.767,,1991-01-01
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,0.705,,1991-01-01
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,0.6,,
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,0.6,,1916-02-06
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,0.6,,2013-12-17
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,0.6,,1973-11-23
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,0.6,,1912-07-29
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,0.6,,1992-09-04
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,The Three Musketeers,The Three Musketeers,0.6,,2021-12-09
553,Tombstone (1993),Action|Drama|Western,Tombstone,Tombstone,46.669,right and justice-saloon-arizona-retirement-historical figure-wyatt earp-doc holliday-gambler-tuberculosis-gunfighter-tombstone arizona-19th century-ok corral,1993-12-25
555,True Romance (1993),Crime|Thriller,True Romance,True Romance,28.998,hotel-detective-movie business-parent child relationship-mexican standoff-pimp-cocaine-ex-cop-love-murder-mafia-on the run-comic book shop-los angeles california-drugs-detroit michigan-illegal prostitution-sicilian-gun violence-aspiring actor-neo-noir-graphic violence,1993-09-09
555,True Romance (1993),Crime|Thriller,True Romance,True Romance,0.6,,2004-01-01
556,"War Room, The (1993)",Documentary,The War Room,The War Room,5.427,politics-election campaign-election-woman director-cinéma vérité,1993-11-03
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,The Pagemaster,The Pagemaster,16.193,rain-animated scene-bike-live action and animation,1994-11-23
562,Welcome to the Dollhouse (1995),Comedy|Drama,Welcome II the Terrordome,Welcome II the Terrordome,1.321,woman director,1995-01-20
563,Germinal (1993),Drama|Romance,Germinal,Germinal,9.255,industrial revolution-social movement,1993-09-29
563,Germinal (1993),Drama|Romance,Germinal,Germinal,1.976,based on novel or book-exploitation-mining-coal mining,1963-09-16
563,Germinal (1993),Drama|Romance,Germinal,Germinal,1.459,based on novel or book,1913-10-03
563,Germinal (1993),Drama|Romance,Germinal,Germinal,0.96,based on novel or book,1913-10-03
564,Chasers (1994),Comedy,Chasers,Chasers,11.938,prison-handcuffs-waitress-fight-fireworks-volcano-navy-road trip-money-escape-convertible-scam-inmate-escort-military-embezzlement-nervous,1994-04-22
567,Kika (1993),Comedy|Drama,Kika,Kika,9.997,suicide-madrid spain-photographer-marriage proposal-funeral-cosmetologist-fake newsflash,1993-10-29
567,Kika (1993),Comedy|Drama,Kika,Kika,0.6,,2017-10-01
568,Bhaji on the Beach (1993),Comedy|Drama,Bhaji on the Beach,Bhaji on the Beach,3.87,female friendship-bus trip-woman director-blackpool-birmingham-british asian,1993-09-11
569,Little Big League (1994),Comedy|Drama,Little Big League,Little Big League,4.628,baseball-sports,1994-06-29
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,"Ciao, Professore!","Ciao, Professore!",7.284,woman director,1992-10-01
574,Spanking the Monkey (1994),Comedy|Drama,Spanking the Monkey,Spanking the Monkey,11.695,adultery-incest-injury-neighborhood-recuperation,1994-01-15
575,"Little Rascals, The (1994)",Children|Comedy,The Little Rascals,The Little Rascals,25.267,shenanigan-friendship-group of friends-woman director,1994-08-05
577,Andre (1994),Adventure|Children|Drama,Winter 1994,Winter 1994,0.6,,1994-06-03
579,"Escort, The (Scorta, La) (1993)",Crime|Thriller,Secret Games 2: The Escort,Secret Games 2: The Escort,1.649,,1993-09-01
580,Princess Caraboo (1994),Drama,Princess Caraboo,Princess Caraboo,5.316,princess,1994-09-16
581,"Celluloid Closet, The (1995)",Documentary,WCW The Great American Bash 1995,WCW The Great American Bash 1995,1.201,wrestling,1995-06-18
581,"Celluloid Closet, The (1995)",Documentary,WCW The Great American Bash 1995,WCW The Great American Bash 1995,1.18,wrestling,1995-06-18
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,Super 8 Diary - 1994,Super 8 Diary - 1994,0.6,,1994-01-01
585,"Brady Bunch Movie, The (1995)",Comedy,The Brady Bunch Movie,The Brady Bunch Movie,9.84,supermarket-house-woman director,1995-02-16
586,Home Alone (1990),Children|Comedy,Home Alone,Home Alone,9.975,burglar-holiday-family relationships-slapstick comedy-little boy-home invasion-precocious child-booby trap-home alone-suburban chicago-mischievous child-christmas-kids on their own-child rescue,1990-11-16
586,Home Alone (1990),Children|Comedy,Home Alone,Home Alone,1.351,childhood-short film,1969-01-01
